Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Foot_leg.SD,Hand_arm.SD,Head.SD,Mouth.SD,Torso.SD
PESSIMISM,2.842105263,0.052631579,0.157894737,2.526315789,0.052631579,1.368421053,0.5,0.65,3.1,1.8,0.7,1.641921567,0.229415734,0.374634325,2.143942916,0.229415734,1.382852379,1.317893055,1.424411236,1.970840056,1.989445837,1.417930293
PLACENTA,0.882352941,0.117647059,1.352941176,1.705882353,1.058823529,3.705882353,0.526315789,0.631578947,1.105263158,0.526315789,2.421052632,1.691240408,0.332105582,1.902011319,2.054407028,1.477776549,1.794599742,1.306752593,1.422459775,1.882514183,1.428613199,2.41098849
POLITICIAN,3.45,0,0.55,0.7,0,4.1,0.380952381,0.904761905,3.142857143,1.952380952,0.476190476,1.66938375,0,1.145931017,1.301820588,0,1.119210248,1.023532631,1.513431925,2.080521913,2.155833724,1.123345344
POSTMODERNIST,0.333333333,0,0.333333333,0.2,0,2.666666667,0.285714286,0.714285714,2.428571429,0.357142857,0.357142857,0.899735411,0,1.290994449,0.774596669,0,2.319687992,1.069044968,1.489892687,2.138089935,1.33630621,1.081817762
PRECARIOUS,1.375,0,0.75,2.625,0,3.0625,0.9,0.95,2.25,0.8,0.65,1.5,0,1.390443574,1.892969449,0,1.52616076,1.410487038,1.538112309,2.022895267,1.609184167,1.182103388
PRECOLLEGE,0.684210526,0,0,0.473684211,0,2.157894737,0.411764706,0.352941176,2,0.823529412,0.352941176,1.157230006,0,0,1.123902974,0,1.772103518,0.870260272,0.70188821,2,1.131110854,0.70188821
PREDATOR,2.473684211,0.526315789,1.157894737,1.315789474,1,3.947368421,1.578947368,1.894736842,2.842105263,1.421052632,1.315789474,1.954152873,1.428613199,1.772103518,1.634782744,1.598610508,1.614988277,2.090076805,2.233451162,2.167004022,2.090076805,1.857496271
PREMARITAL,0.85,0,0.3,0.95,0,1.65,0.9,0.8,2.45,1.45,1.45,1.565247584,0,1.128576187,1.503504678,0,1.725200217,1.447320573,1.321880638,2.089447169,1.791059669,1.700619082
PRIME,1.647058824,0.705882353,1.058823529,0.411764706,0.588235294,2.647058824,0.578947368,1.210526316,1.210526316,0.789473684,0.736842105,1.998160919,1.311711948,1.983386883,1.277635684,1.277635684,2.059768691,1.57465303,1.873171623,1.960128889,1.548438187,1.661395172
PRIMITIVE,1,0.052631579,0.105263158,0.947368421,0.105263158,2.368421053,1.055555556,1.222222222,1.777777778,1.277777778,1.055555556,1.490711985,0.229415734,0.315301768,1.778691286,0.315301768,1.832136771,1.731107168,1.832887646,1.957055278,1.872574684,1.661757476
PROBATION OFFICER,2.95,0,0.5,0.35,0.1,4,0.9,1,2.65,1.85,0.65,2.01246118,0,0.888523317,0.812727701,0.307793506,1.863782233,1.552586975,1.521771821,2.033275812,1.87153188,1.348488433
PROHIBIT,1.352941176,0.058823529,0.705882353,1.470588235,0.117647059,3.058823529,0.882352941,1.764705882,2.058823529,2.588235294,0.882352941,1.765686002,0.242535625,1.531531337,1.841115391,0.48507125,2.014652211,1.317305628,1.521898969,1.675954513,1.970368732,1.495090003
PROP UP,0.65,0.05,2,0.6,0,3.7,1.736842105,2.894736842,2.052631579,0.473684211,1.894736842,1.308876577,0.223606798,1.973508764,1.231174023,0,1.559352092,1.820930936,1.882514183,2.094269541,1.428613199,1.696229048
PROTESTOR,4.157894737,0.052631579,0.315789474,0.526315789,0.473684211,3.842105263,1.947368421,2.368421053,3.315789474,3.263157895,1.736842105,1.42451387,0.229415734,0.820069887,0.964274111,1.218761715,1.893355572,2.040525102,2.087276969,1.765491168,2.305599591,1.939132259
PRUDISHNESS,2.052631579,0.105263158,0.210526316,0.842105263,0.263157895,2.421052632,0.5,1,2.333333333,1.333333333,0.666666667,2.067571958,0.458831468,0.630603535,1.344253527,0.733492806,2.11649053,0.857492926,1.371988681,1.970368732,1.878672873,1.236693885
PSYCHO,1.684210526,0,0,1.736842105,0.052631579,2.315789474,0.7,1.15,3.95,1.75,0.95,1.733738144,0,0,1.967573386,0.229415734,1.916380604,1.592746717,1.899445903,1.877147893,2.197486603,1.637552731
QUILL,0.944444444,0.166666667,3.5,0.333333333,0.333333333,3.722222222,0.375,2.125,1.1875,0.5,0.3125,1.661757476,0.707106781,1.855040827,0.84016805,0.84016805,1.775836358,0.718795288,2.156385865,1.470544117,0.966091783,0.793200269
REBUILD,1.7,0,2.4,0.55,0,3.65,1.8,3.3,1.75,0.75,1.5,1.75018796,0,1.93036675,0.998683344,0,2.033275812,1.704483252,1.780005914,1.915999121,1.332784975,1.605910137
RECONNECT,0.777777778,0,1.444444444,1.611111111,0,2.222222222,0.8,1.8,1.95,1.75,0.85,1.592465922,0,2.092626332,1.914000703,0,2.016273661,1.735086832,1.908430052,2.114486375,2.124419425,1.598519051
REEDUCATION,1.642857143,0,0.285714286,0.142857143,0,2.214285714,0.470588235,1.058823529,2.529411765,1.235294118,0.764705882,1.691933025,0,1.069044968,0.534522484,0,1.928673176,1.374665735,1.748949264,2.182820625,1.855040827,1.521898969
REGENERATE,0.352941176,0,0.588235294,1.411764706,0,2.941176471,0.888888889,1.333333333,1.666666667,0.888888889,0.888888889,1.05718828,0,1.227743027,1.697749375,0,1.638237934,1.711170528,1.782265577,2,1.711170528,1.711170528
REGRESSION,1.933333333,0.266666667,0.533333333,2.4,0.466666667,2.333333333,0.133333333,0.333333333,2.733333333,1,0.133333333,1.751190072,0.703731551,1.302013093,1.681835732,1.35576371,1.914854216,0.351865775,1.046536237,1.869555588,1.511857892,0.516397779
REINITIATE,1.285714286,0,0.142857143,0.642857143,0,2.214285714,0.470588235,1.470588235,1.470588235,1.235294118,0.294117647,1.637473261,0,0.534522484,1.215739272,0,2.006856379,1.178857872,1.699913493,1.940285,1.714985851,0.848874688
RESIDUAL,1.1875,1,2.625,0.875,1.75,3,0.375,0.8125,1.5625,0.75,0.4375,1.558578412,1.264911064,1.74642492,1.204159458,1.341640786,1.673320053,0.806225775,1.223042654,1.631716887,1.238278375,0.963932916
REVIVING,1.736842105,0.421052632,1.368421053,1.473684211,0.421052632,3.210526316,0.578947368,2.421052632,1.578947368,2.105263158,1.421052632,1.910267732,1.121298329,1.673669499,1.775400457,0.96123702,2.016017729,1.216360211,2.243900113,1.70996392,2.258188479,1.980902978
REWARD,2.352941176,1,1.647058824,2.529411765,0.705882353,3.705882353,0.444444444,1.666666667,2.944444444,1.388888889,0.444444444,1.800735144,1.274754878,1.693412844,2.003673098,1.159994929,1.403776419,1.041617646,1.909727421,1.862074183,1.753614381,0.921777198
REWASH,1.117647059,0.117647059,2.176470588,0.235294118,0.588235294,2.588235294,0.684210526,2.578947368,0.789473684,0.263157895,0.736842105,1.763602596,0.48507125,1.878672873,0.752446989,1.121317502,1.804813825,1.600438536,2.292882453,1.548438187,0.653376296,1.593113836
RHINO,2,0.05,1.1,0.55,1,4.3,0.4,0.85,2.85,0.35,0.3,1.654340384,0.223606798,1.552586975,1.394538218,1.256561725,1.260743306,0.994722918,1.348488433,2.18306882,0.87509398,0.656946685
RINGING,4.368421053,0.105263158,0.368421053,1.052631579,0.157894737,0.842105263,0.588235294,1.470588235,3.470588235,0.941176471,0.647058824,1.422459775,0.458831468,0.76088591,1.580213917,0.688247202,1.302269724,1.416810835,1.806849712,2.32157401,1.519481336,1.366618842
RIPEN,0.411764706,2.058823529,1.235294118,0.235294118,1.588235294,2.705882353,0,0.222222222,0.944444444,0.388888889,0.055555556,1.277635684,1.519481336,1.601928984,0.752446989,1.543487266,1.649420576,0,0.732084498,1.696786659,0.916443823,0.23570226
ROAMING,0.944444444,0.111111111,0.388888889,0.611111111,0.111111111,2.944444444,2.842105263,0.631578947,1.631578947,0.526315789,0.578947368,1.433720878,0.471404521,1.144752164,1.377930626,0.471404521,1.661757476,2.192491173,1.342076596,1.94965884,1.306752593,1.346426937
ROCKSTAR,3.352941176,0,0.705882353,0.470588235,0,3.764705882,1.222222222,1.888888889,2.5,2.166666667,1.444444444,1.966633433,0,1.046703509,1.178857872,0,1.30045241,2.073801725,1.996729352,2.007339474,2.202939213,2.148110585
SACREDNESS,0.944444444,0.277777778,0.333333333,2.444444444,0,1.888888889,0.631578947,1,2.052631579,1.210526316,0.894736842,1.474178624,1.178511302,0.84016805,2.035630332,0,1.936913521,1.422459775,1.666666667,2.067571958,1.781976037,1.822535988
SADLY,2.5,0.1,0.35,3.55,0.1,2.75,0.6,0.9,3.4,2.2,1.15,1.877848713,0.447213595,0.87509398,1.605090586,0.447213595,1.802775638,1.353358396,1.372665482,1.875043859,1.908430052,1.496487115
SAFFLOWER,0.071428571,1.714285714,1.428571429,0,2.928571429,3.5,0,1,1.4,0.9,0.2,0.267261242,2.054210364,2.064881659,0,1.774359504,1.911503637,0,1.699673171,2.118699811,1.728840331,0.632455532
SALTING,0.789473684,2.736842105,1.736842105,0.736842105,0.684210526,3.210526316,0.375,2.5625,1.6875,1.6875,0.25,1.272746259,1.967573386,1.790161547,1.446916463,1.204280863,1.781976037,0.885061203,2.25,1.990602924,1.851800925,0.577350269
SANDBLASTER,2.1875,0,1.1875,0,0,2.8125,0.666666667,2.222222222,1.777777778,0.611111111,0.777777778,1.869714773,0,1.869714773,0,0,2.072639219,1.45521375,2.184317246,1.986885104,1.377930626,1.555088632
SCAPEGOAT,1.625,0,0,0.8125,0,2.0625,0.444444444,0.444444444,2.333333333,1.944444444,0.388888889,1.784189825,0,0,1.327591805,0,2.015564437,1.247219129,1.247219129,2.196253494,2.18207193,1.243282604
SCRUPULOUSLY,1.25,0,0,0.416666667,0,2.25,0.294117647,0.823529412,2.235294118,2.058823529,0.235294118,1.712255291,0,0,0.99620492,0,1.815338686,0.848874688,1.131110854,1.985239651,2.105664629,0.752446989
SEALER,0.071428571,0,1.5,0,0.142857143,3,0.235294118,2.176470588,1.058823529,0.352941176,0.117647059,0.267261242,0,1.698415551,0,0.534522484,1.797434069,0.664211164,1.878672873,1.519481336,1.05718828,0.48507125
SEEDER,1.333333333,0.083333333,2.166666667,0.25,0.833333333,3.333333333,1.214285714,2.285714286,1.5,0.428571429,1.071428571,1.874873733,0.288675135,2.124888589,0.621581561,1.749458791,1.969463856,1.717716348,2.163635524,1.454436185,1.089409559,1.591529778
SENILE,2.888888889,0.111111111,0.277777778,1.5,0.111111111,2.833333333,0.2,0.2,2.4,0.35,0.2,1.811365714,0.471404521,0.826442095,1.617914416,0.323380833,1.823054967,0.894427191,0.894427191,2.326053808,0.812727701,0.894427191
SEPTEMBER,0.823529412,0.176470588,0.176470588,0.470588235,0.352941176,2.352941176,0.222222222,0.222222222,1.5,0.222222222,0.222222222,1.50977209,0.52859414,0.52859414,0.943242218,0.70188821,2.11958653,0.732084498,0.732084498,1.947849493,0.732084498,0.732084498
SEXPLOITATION,2.111111111,0.111111111,0.944444444,1.166666667,0,3.333333333,1.235294118,1.705882353,3,1.647058824,2.117647059,1.967048816,0.323380833,1.625973816,1.72353945,0,1.878672873,1.521898969,1.571810496,2.031009601,1.538716042,1.763602596
SHARPENER,1.058823529,0,1.588235294,0,0,2.941176471,0.5,3.333333333,1.333333333,0.277777778,0.277777778,1.519481336,0,1.769845457,0,0,1.712840778,1.465284554,1.748949264,2.057983022,1.178511302,1.178511302
SHED,0.222222222,0,1.722222222,0.555555556,0.111111111,3.944444444,1.157894737,1.368421053,1.789473684,0.105263158,1,0.732084498,0,1.775836358,1.464168996,0.471404521,1.513555309,1.675415633,1.673669499,1.960128889,0.458831468,1.527525232
SHENANIGAN,1.235294118,0,0,0.764705882,0,3.411764706,1.894736842,2.052631579,2.157894737,1.631578947,1.473684211,1.437420075,0,0,1.601928984,0,1.697749375,1.969058908,2.120631044,1.979426345,2.113725682,1.836918345
SHIRTLESS,0.105263158,0,2,0.368421053,0,4.842105263,0.1,2.1,0.9,0.1,4.15,0.458831468,0,1.914854216,0.830697586,0,0.374634325,0.307793506,1.997366687,1.483239697,0.307793506,1.531253357
SHIVERING,0.764705882,0,0.764705882,3.705882353,0,3.235294118,2.555555556,2.888888889,1.333333333,1.222222222,3.222222222,1.147247345,0,1.480262298,1.571810496,0,1.437420075,1.947010445,1.843554396,1.814970426,1.80050828,1.926763686
SHUTTERBUG,1.615384615,0.384615385,1.461538462,1.307692308,0.307692308,3.923076923,0.285714286,2.571428571,3.285714286,0.5,0.357142857,1.609268029,0.869718493,1.898042176,1.702185624,0.854850414,1.382120259,0.611249846,2.208873215,1.589802669,0.940539943,0.744946344
SIEVE,0.538461538,0,0.923076923,0,0,3.692307692,0.785714286,2.214285714,1.428571429,0.5,0.785714286,1.391365314,0,1.656378503,0,0,1.601281538,1.672334684,2.082105866,1.741541568,1.400549343,1.672334684
SILLY,3.647058824,0.235294118,0.941176471,2.705882353,0.294117647,4,1,1.611111111,3.5,2.833333333,1.277777778,1.693412844,0.562295715,1.519481336,2.054407028,0.685994341,1.322875656,1.414213562,1.68519117,1.465284554,1.886484437,1.67351534
SILVERSMITH,2.210526316,0.210526316,1.368421053,0.210526316,0.894736842,3.631578947,0.764705882,1.764705882,1.352941176,0.352941176,0.588235294,1.873171623,0.917662935,1.73879033,0.535303379,1.486783883,1.832136771,1.480262298,2.359274564,1.966633433,0.996316746,1.325651893
SKIRTED,1,0.222222222,1.666666667,0.388888889,0.111111111,3.444444444,0.9375,0.8125,1.6875,0.6875,0.5,1.644956642,0.942809042,1.644956642,0.777544316,0.471404521,1.885618083,1.388944443,1.276388133,1.701714821,1.400892573,0.816496581
SLOUCH,0.105263158,0,0.526315789,2,0,3.631578947,1.1,1.35,0.95,0.35,4.1,0.458831468,0,1.073334423,2.108185107,0,1.422459775,1.916685736,1.926955603,1.468081455,1.136708082,1.682729612
SNIPPING,2.35,0.15,2,0.35,0.2,3.15,0.2,3.4,1.25,1.05,0.4,1.663066287,0.670820393,1.973508764,0.933302004,0.695852374,1.87153188,0.523148364,1.93036675,1.551739262,1.66938375,0.680557047
SNUFFBOX,0.785714286,0.714285714,2.714285714,1.357142857,2.857142857,3.928571429,0.166666667,1.5,2,1.916666667,0.333333333,1.050902281,1.138728807,2.091321681,2.134231725,2.178819118,1.591529778,0.389249472,1.678744119,1.758098146,2.108783938,0.492365964
SOLICITOR,3.45,0,0.3,0.1,0.1,4.05,0.9,1,2.9,2.25,0.5,1.66938375,0,0.732695097,0.447213595,0.307793506,1.468081455,1.586124041,1.486783883,1.889026483,1.915999121,1.051314966
SPANK,2.6,0,3.95,2.1,0,2.85,0.7,4.6,1.1,0.3,1.8,1.729009452,0,1.761428846,2.074912807,0,2.158825217,1.128576187,0.820782682,1.333771858,0.801314709,1.7651599
SPARE PARTS,0.111111111,0,1.5,0,0.111111111,3.722222222,0.368421053,2.473684211,1.789473684,0.368421053,0.578947368,0.323380833,0,1.653872461,0,0.323380833,1.840893503,1.116070802,2.220320824,1.988269694,1.116070802,1.261207071
SPECIALTY,1.117647059,0.058823529,0,0.823529412,0.058823529,2.176470588,0.888888889,1.111111111,2.111111111,0.888888889,0.666666667,1.653872461,0.242535625,0,1.629236559,0.242535625,2.068673915,1.811365714,1.906301898,2.054804668,1.640978506,1.644956642
SPINDLING,1.333333333,0,2,0,0,3.75,1.133333333,2.866666667,1.4,0.2,1,1.302677895,0,1.954016842,0,0,1.764549904,1.457329587,2.065591118,1.638814903,0.560611911,1.463850109
SPINOUT,2.75,0.3125,0.875,1.25,0.6875,4.1875,1.411764706,1.411764706,0.941176471,0.529411765,1.235294118,2.049390153,1.01447852,1.586400538,1.879716291,1.195477589,1.515200757,1.769845457,1.73417212,1.519481336,1.374665735,1.480262298
STEREO,4.166666667,0,1.833333333,0.777777778,0,2.555555556,0.1,0.8,3,0.2,0.1,1.42457424,0,1.757337558,1.437135859,0,1.822158456,0.447213595,1.196486083,2.152110347,0.615587011,0.447213595
STEW,1.2,4.75,1.9,1.95,4.55,4.3,0.555555556,1.722222222,2.5,2.833333333,1.111111111,1.576137851,0.910465468,1.860956178,1.848897253,0.998683344,0.97872097,1.338226316,1.775836358,1.855040827,1.917412472,1.711170528
STREAMLINED,1.722222222,0.111111111,1.222222222,0.277777778,0.055555556,3,0.5,0.888888889,1.444444444,0.722222222,0.666666667,1.903728711,0.471404521,1.767535857,0.826442095,0.23570226,2,1.248528546,1.567646752,2.280924019,1.487420015,1.495090003
SUBSTITUTING,2,0.526315789,1.578947368,0.368421053,0.421052632,3.105263158,0.647058824,1.823529412,2.117647059,1.588235294,0.411764706,1.825741858,1.073334423,1.773752753,0.76088591,0.768533197,1.663154193,1.366618842,1.91165158,1.96476312,1.804813825,0.870260272
SUNDRESS,0.388888889,0.277777778,2.388888889,0.333333333,0.277777778,4.833333333,1.052631579,1.473684211,1.263157895,0.473684211,2.789473684,0.849836586,0.95828005,2.004080804,0.84016805,0.669113158,0.514495755,1.649029486,1.896441728,1.593113836,1.020262551,1.960128889
SUPERIORLY,2.052631579,0.210526316,0.842105263,1.578947368,0.368421053,3.052631579,0.941176471,1.411764706,2.529411765,2.176470588,0.823529412,1.870047064,0.535303379,1.167293065,1.923994383,0.683985568,1.840099158,1.675954513,1.938389265,1.874754886,2.157408576,1.467791458
SUPPOSITORY,0.588235294,0.352941176,2.823529412,2.705882353,0.529411765,3.294117647,1,0.882352941,0.470588235,0.294117647,2.764705882,1.064120736,1.221739358,1.944070926,2.201269687,0.874474632,1.829094922,1.695582496,1.317305628,1.328422328,0.587867532,2.194578882
SURPRISED,2.631578947,0.473684211,0.631578947,2.578947368,0.421052632,3.578947368,0.882352941,1.352941176,3.058823529,2.588235294,1.411764706,1.801558779,1.073334423,1.116070802,2.142578651,0.768533197,1.609547537,1.536324874,1.868862504,1.919328927,2.063335392,1.905873275
SUSTAINABLE,1,0,0.631578947,0.947368421,0,2.473684211,1.095238095,1.523809524,2.428571429,0.952380952,1.142857143,1.247219129,0,1.256561725,1.508261848,0,1.645479365,1.513431925,1.721018525,1.938335073,1.395571226,1.458962449
SWIFTLY,0.736842105,0,0.684210526,1.315789474,0,3.631578947,3.888888889,2.5,1.5,0.722222222,1.666666667,1.147078669,0,1.529438226,1.827342684,0,1.706540566,1.711170528,2.065116433,2.121320344,1.601673961,1.878672873
SYNCHRONIZED,1.8,0,0.85,1.2,0,3.55,1.952380952,2.095238095,2.523809524,1.714285714,1.666666667,1.880649384,0,1.496487115,1.704483252,0,1.605090586,1.856776521,1.89485519,2.08851736,1.927248223,1.852925615
SYNDICATION,2.470588235,0.176470588,0.529411765,0.352941176,0.117647059,3.470588235,0.466666667,0.6,1.933333333,0.666666667,0.533333333,1.771921523,0.727606875,0.874474632,0.785905248,0.48507125,1.462773353,1.302013093,1.298350602,2.120197655,1.447493729,1.35576371
TABLEWARE,1.333333333,0.222222222,3.277777778,0.055555556,0.111111111,3.666666667,0.25,2.05,0.85,0.95,0.25,1.714985851,0.732084498,1.775836358,0.23570226,0.471404521,1.495090003,1.118033989,2.187885304,1.531253357,1.791059669,1.118033989
TAKE,1.263157895,0.368421053,3.421052632,0.368421053,0.105263158,2.736842105,1.368421053,3.947368421,1.842105263,1.210526316,1.105263158,1.726978906,1.211542924,1.865350413,0.76088591,0.315301768,2.104020101,1.862212731,1.470966584,1.772103518,1.781976037,1.663154193
TALLER,0,0.105263158,0.473684211,0.473684211,0,4.105263158,2.8,1.35,2,0.25,2.5,0,0.458831468,1.020262551,1.306752593,0,1.728671193,2.041671142,1.926955603,2.152110347,1.118033989,2.064741605
TARPAPER,0.785714286,0.142857143,2.142857143,0.071428571,0.785714286,2.714285714,0.571428571,1.571428571,1,0.357142857,0.357142857,1.625686668,0.534522484,1.703261255,0.267261242,1.42389344,2.054210364,1.504571787,2.027286391,2,1.33630621,1.33630621
THICKHEADED,2.4,0,0.25,1.4,0,1.65,0.3,0.3,3.65,1.1,0.25,1.902906364,0,0.910465468,1.569445091,0,1.565247584,0.801314709,0.656946685,1.980829172,1.774082417,0.716350399
TIARA,0.5,0.166666667,3.333333333,0.166666667,0.111111111,4.222222222,0.3125,1.5,3.5,0.5,0.3125,0.985184366,0.707106781,1.970368732,0.707106781,0.471404521,1.592465922,1.01447852,1.788854382,2.160246899,1.154700538,1.01447852
TRACKER,2,0.105263158,1.684210526,0.315789474,0.210526316,3.631578947,0.5625,1.375,2.4375,1.1875,0.625,1.885618083,0.458831468,1.916380604,0.820069887,0.535303379,1.640139774,0.963932916,1.784189825,2.189939116,1.796988221,1.024695077
TRANQUIL,1.631578947,0.105263158,0.473684211,4.210526316,0.368421053,2.631578947,1.052631579,1.210526316,2.947368421,1.315789474,1.736842105,1.891810606,0.315301768,1.263523339,1.357241785,1.011628298,2.087276969,1.682382048,1.685854461,1.928548222,1.701392618,1.880960312
TUNNEL VISION,0.7,0,0.05,1.7,0,4,0.2,0.15,4.75,0.65,0.2,1.454575359,0,0.223606798,1.922169827,0,1.654340384,0.523148364,0.366347549,0.550119604,1.348488433,0.523148364
TURMOIL,2.578947368,0.210526316,0.526315789,2.631578947,0.157894737,3.157894737,0.882352941,1.235294118,2.470588235,1.705882353,1.058823529,2.008752777,0.917662935,1.073334423,2.005839428,0.501459857,1.979426345,1.452685141,1.714985851,2.095162495,1.794599742,1.599632311
TYPOGRAPHER,2.166666667,0,1.722222222,0.166666667,0.055555556,3.944444444,0.2,3.35,2.55,0.9,0.6,1.823054967,0,1.964555198,0.383482494,0.23570226,1.830211245,0.410391341,1.725200217,2.038446261,1.518309309,1.142481141
UNAMBIGUOUSLY,2.166666667,0.333333333,0.444444444,1.444444444,0.388888889,3.055555556,0.526315789,0.894736842,2.052631579,1.736842105,0.631578947,1.886484437,1.188177052,1.247219129,1.756407504,1.036900863,1.954548909,1.123902974,1.410072372,2.013114895,1.851188965,1.256561725
UNCONFORMITY,0.705882353,0,0,0.823529412,0,2.176470588,0.823529412,0.882352941,1.647058824,1.352941176,1.176470588,1.358524286,0,0,1.50977209,0,2.157408576,1.740520544,1.72780037,1.835114999,1.902011319,1.878672873
UNCONTROLLED,2.315789474,0.105263158,1.473684211,1.736842105,0.210526316,3.105263158,0.823529412,1.176470588,2.058823529,1.529411765,0.647058824,1.796683104,0.458831468,1.743827879,1.910267732,0.713282504,1.663154193,1.467791458,1.776066374,1.951620744,2.003673098,1.366618842
UNDERNUTRITION,0.0625,0.0625,0.4375,2,0.1875,2.5625,1.388888889,1.555555556,2.277777778,2.5,1.833333333,0.25,0.25,1.263262971,2,0.75,1.965324401,2.090282528,2.092626332,2.052417672,2.202939213,2.148871113
UNDERSTANDINGLY,2.421052632,0.473684211,0.526315789,0.894736842,0.263157895,2.157894737,0,0.111111111,3.555555556,1.222222222,0.055555556,2.036221705,1.306752593,1.263523339,1.242521488,0.733492806,1.951158001,0,0.471404521,1.916560099,1.832887646,0.23570226
UNFOUNDEDLY,1.625,0.125,0.25,0.8125,0.125,2.1875,0.5625,0.6875,1.9375,0.8125,0.5,1.892969449,0.5,0.774596669,1.327591805,0.5,1.721191448,1.412739655,1.537042615,2.015564437,1.424488212,1.154700538
UNHEALTHFUL,1.222222222,1.333333333,0.555555556,1.388888889,0.555555556,2.222222222,0.5,0.65,1.2,1.65,0.95,1.664704728,1.714985851,1.293523334,1.500544563,1.1490263,1.628985811,1.277332747,1.348488433,1.823819012,1.926955603,1.848897253
UNINTERRUPTIBLE,2.45,0.05,0.25,1.35,0.05,2.45,0.5,0.9,2.4,2,0.3,1.904979624,0.223606798,0.786397516,1.663066287,0.223606798,1.904979624,1,1.447320573,1.788854382,2.17642875,0.732695097
UNKNOWABLY,1.0625,0.125,0.75,2.3125,0.625,1.5625,0.3125,0.1875,3.25,0.9375,0.25,1.569235483,0.341565026,1.437590577,2.151549829,1.543804824,1.631716887,0.87321246,0.543905629,1.807392228,1.236594787,0.683130051
UNLOCKED,1.052631579,0,1.842105263,0.421052632,0,3,0.3,2.85,1.45,0.45,0.55,1.470966584,0,1.7082531,1.304513084,0,1.825741858,0.923380517,2.158825217,1.848897253,1.234376041,1.190974833
UNMANAGEABLY,0.647058824,0,0,1.411764706,0,1.941176471,0.75,1,1.9,0.85,0.55,1.221739358,0,0,2.152290162,0,1.919328927,1.482352327,1.685854461,2.049390153,1.694418081,1.316894273
UNPURIFIED,0.947368421,2.578947368,1,0.789473684,1.789473684,3.157894737,0.470588235,0.823529412,2,1.411764706,0.470588235,1.35292622,1.865350413,1.452966315,1.031662486,1.781976037,1.572795031,1.007326105,1.629236559,2,1.872792819,1.178857872
UNRUSHED,1.25,0,0.2,2.75,0,2.5,1.631578947,1.263157895,2.263157895,1.315789474,1.421052632,1.332784975,0,0.615587011,1.773340588,0,1.732050808,1.673669499,1.521771821,2.077447827,1.66842013,1.865350413
UNSKILLED,1.842105263,0.210526316,0.842105263,1.105263158,0.210526316,3.473684211,1.470588235,1.588235294,2.647058824,1.764705882,1.058823529,1.675415633,0.713282504,1.462993806,1.410072372,0.713282504,1.645479365,1.972233729,1.839117435,1.868862504,1.821037196,1.434860108
UNTHINKING,1.3,0,0.1,2.05,0,0.9,0.4,0.45,2.95,1.45,0.4,1.949358869,0,0.307793506,2.139232523,0,1.293709477,1.095445115,0.998683344,1.932410548,1.791059669,0.994722918
UNTIDY,0.526315789,0.157894737,1.684210526,0.421052632,1.368421053,4.421052632,0.842105263,1.368421053,2.473684211,0.842105263,0.684210526,1.073334423,0.501459857,1.916380604,1.169795304,1.832136771,1.304513084,1.302269724,1.535162905,1.71167303,1.462993806,1.293257368
UNTURNED,0.411764706,0.235294118,1.058823529,0.235294118,0.235294118,4.058823529,0.789473684,1.052631579,1.684210526,0.210526316,0.526315789,0.870260272,0.562295715,1.29762226,0.752446989,0.562295715,1.248528546,1.43677677,1.508261848,1.765491168,0.713282504,1.172292202
UNVEILING,0.947368421,0.210526316,0.578947368,0.368421053,0.526315789,4.421052632,0.947368421,2.105263158,2.315789474,1.052631579,1.157894737,1.35292622,0.535303379,0.96123702,0.955133866,1.263523339,1.346426937,1.71508614,2.306867449,1.945154423,1.71508614,1.740471133
UNVISITED,0.947368421,0.105263158,0.263157895,0.526315789,0.157894737,2.789473684,0.529411765,0.823529412,2,0.882352941,0.588235294,1.311220136,0.458831468,0.805681579,1.263523339,0.501459857,1.750522061,1.067570083,1.629236559,1.837117307,1.409004655,1.121317502
VALIANTLY,1.647058824,0.294117647,0.294117647,1.411764706,0.058823529,2.294117647,0.833333333,1,2.083333333,1,0.666666667,2.11958653,0.985184366,0.685994341,1.804813825,0.242535625,2.023755972,1.527525232,1.758098146,1.880924982,1.53741223,1.497472618
VENDINGMACHINE,2.111111111,0.555555556,2.5,0.166666667,0.111111111,3.777777778,0.684210526,2.421052632,1.105263158,0.578947368,0.368421053,1.711170528,1.041617646,2.036432867,0.514495755,0.471404521,1.516790557,1.529438226,2.036221705,1.696229048,1.426565007,1.211542924
VICIOUS,2.8,0.25,0.35,1.85,0.05,3.05,1.666666667,1.857142857,2.428571429,1.761904762,1.476190476,1.641565363,1.118033989,0.812727701,1.814415956,0.223606798,1.700619082,1.906130461,1.904880949,2.087377028,1.921061215,1.778174559
VILLA,1.8,0.133333333,2.333333333,0.533333333,1.2,4.266666667,1.058823529,0.764705882,1.647058824,0.411764706,0.647058824,1.934646516,0.516397779,1.914854216,0.990430402,1.740279124,1.437590577,1.434860108,1.347655917,1.800735144,0.795206226,1.32009358
VOLATILITY,1.714285714,0,0.428571429,1.142857143,0.571428571,3.142857143,0.611111111,1.166666667,1.5,0.944444444,0.611111111,1.589802669,0,0.851630627,1.747840111,1.398586414,1.875228924,1.460817212,1.72353945,1.617914416,1.661757476,1.289728147
